Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33359028k(20168820k free), swap 38339764k(24861552k free)
CommandLine flags: -XX:-BytecodeVerificationLocal -XX:-BytecodeVerificationRemote -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=heap/heapdump3.hprof -XX:InitialHeapSize=83886080 -XX:+ManagementServer -XX:MaxHeapSize=83886080 -XX:MetaspaceSize=67108864 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=8 -XX:ThreadStackSize=512 -XX:TieredStopAtLevel=1 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2021-04-28T21:32:08.056+0800: 59.156: [GC (Allocation Failure) [PSYoungGen: 22400K->384K(24576K)] 65229K->43262K(79360K), 0.0024944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.140+0800: 59.241: [GC (Allocation Failure) [PSYoungGen: 22400K->352K(24576K)] 65278K->43350K(79360K), 0.0052005 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.224+0800: 59.325: [GC (Allocation Failure) [PSYoungGen: 22368K->352K(24576K)] 65366K->43374K(79360K), 0.0026824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.304+0800: 59.405: [GC (Allocation Failure) [PSYoungGen: 22368K->320K(24576K)] 65390K->43366K(79360K), 0.0159090 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
2021-04-28T21:32:08.397+0800: 59.497: [GC (Allocation Failure) [PSYoungGen: 22336K->256K(24576K)] 65382K->43342K(79360K), 0.0046864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.470+0800: 59.570: [GC (Allocation Failure) [PSYoungGen: 22272K->256K(24576K)] 65358K->43406K(79360K), 0.0035807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.534+0800: 59.635: [GC (Allocation Failure) [PSYoungGen: 22272K->352K(24576K)] 65422K->43566K(79360K), 0.0035494 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.599+0800: 59.700: [GC (Allocation Failure) [PSYoungGen: 22368K->352K(24576K)] 65582K->43622K(79360K), 0.0040829 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:08.667+0800: 59.767: [GC (Allocation Failure) [PSYoungGen: 22368K->416K(24576K)] 65638K->43758K(79360K), 0.0061760 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:08.748+0800: 59.848: [GC (Allocation Failure) [PSYoungGen: 22432K->352K(24576K)] 65774K->43734K(79360K), 0.0036436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
