Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
2021-04-26T22:18:01.340+0800: 25.264: [GC (Allocation Failure) [PSYoungGen: 16480K->32K(18432K)] 42703K->26287K(59392K), 0.0014068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:01.650+0800: 25.575: [GC (Allocation Failure) [PSYoungGen: 16416K->32K(18432K)] 42671K->26287K(59392K), 0.0010959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:01.969+0800: 25.894: [GC (Allocation Failure) [PSYoungGen: 16416K->96K(18432K)] 42671K->26351K(59392K), 0.0032632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:02.295+0800: 26.220: [GC (Allocation Failure) [PSYoungGen: 16480K->32K(18432K)] 42735K->26327K(59392K), 0.0011473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:02.599+0800: 26.524: [GC (Allocation Failure) [PSYoungGen: 16416K->32K(18432K)] 42711K->26327K(59392K), 0.0017355 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:02.894+0800: 26.820: [GC (Allocation Failure) [PSYoungGen: 16416K->32K(18432K)] 42711K->26327K(59392K), 0.0016312 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:03.212+0800: 27.137: [GC (Allocation Failure) [PSYoungGen: 16416K->160K(18432K)] 42711K->26455K(59392K), 0.0021089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:03.503+0800: 27.427: [GC (Allocation Failure) [PSYoungGen: 16544K->32K(18432K)] 42839K->26343K(59392K), 0.0016577 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:03.814+0800: 27.739: [GC (Allocation Failure) [PSYoungGen: 16416K->32K(18432K)] 42727K->26343K(59392K), 0.0014601 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:04.112+0800: 28.038: [GC (Allocation Failure) [PSYoungGen: 16416K->128K(18432K)] 42727K->26439K(59392K), 0.0013269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:04.419+0800: 28.344: [GC (Allocation Failure) [PSYoungGen: 16512K->32K(18432K)] 42823K->26359K(59392K), 0.0013577 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:04.714+0800: 28.640: [GC (Allocation Failure) [PSYoungGen: 16416K->0K(18432K)] 42743K->26327K(59392K), 0.0012716 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:05.014+0800: 28.939: [GC (Allocation Failure) [PSYoungGen: 16384K->96K(18432K)] 42711K->26423K(59392K), 0.0014513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:05.313+0800: 29.239: [GC (Allocation Failure) [PSYoungGen: 16480K->64K(18432K)] 42807K->26415K(59392K), 0.0019948 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:05.638+0800: 29.563: [GC (Allocation Failure) [PSYoungGen: 16448K->64K(18432K)] 42799K->26415K(59392K), 0.0021832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:05.951+0800: 29.876: [GC (Allocation Failure) [PSYoungGen: 16448K->96K(18432K)] 42799K->26447K(59392K), 0.0010925 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:06.255+0800: 30.180: [GC (Allocation Failure) [PSYoungGen: 16480K->32K(18432K)] 42831K->26415K(59392K), 0.0018661 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:06.552+0800: 30.477: [GC (Allocation Failure) [PSYoungGen: 16416K->32K(18432K)] 42799K->26415K(59392K), 0.0012834 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:06.871+0800: 30.796: [GC (Allocation Failure) [PSYoungGen: 16416K->32K(18432K)] 42799K->26415K(59392K), 0.0012115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:07.194+0800: 31.119: [GC (Allocation Failure) [PSYoungGen: 16416K->160K(18432K)] 42799K->26543K(59392K), 0.0011267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:07.502+0800: 31.427: [GC (Allocation Failure) [PSYoungGen: 16544K->0K(18432K)] 42927K->26415K(59392K), 0.0015716 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:07.799+0800: 31.725: [GC (Allocation Failure) [PSYoungGen: 16384K->32K(18944K)] 42799K->26447K(59904K), 0.0022296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:08.106+0800: 32.030: [GC (Allocation Failure) [PSYoungGen: 16928K->96K(18432K)] 43343K->26511K(59392K), 0.0013450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:08.414+0800: 32.339: [GC (Allocation Failure) [PSYoungGen: 16992K->64K(18432K)] 43407K->26495K(59392K), 0.0016419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:08.721+0800: 32.646: [GC (Allocation Failure) [PSYoungGen: 16960K->0K(18432K)] 43391K->26439K(59392K), 0.0014674 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:09.024+0800: 32.949: [GC (Allocation Failure) [PSYoungGen: 16896K->128K(18432K)] 43335K->26567K(59392K), 0.0013831 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:09.362+0800: 33.288: [GC (Allocation Failure) [PSYoungGen: 17024K->32K(18432K)] 43463K->26503K(59392K), 0.0012781 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:09.672+0800: 33.597: [GC (Allocation Failure) [PSYoungGen: 16928K->64K(19456K)] 43399K->26535K(60416K), 0.0011610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:10.008+0800: 33.933: [GC (Allocation Failure) [PSYoungGen: 17984K->96K(18944K)] 44455K->26567K(59904K), 0.0025894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:10.329+0800: 34.255: [GC (Allocation Failure) [PSYoungGen: 18016K->32K(18944K)] 44487K->26519K(59904K), 0.0013582 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:10.652+0800: 34.577: [GC (Allocation Failure) [PSYoungGen: 17952K->96K(18944K)] 44439K->26583K(59904K), 0.0012206 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:10.971+0800: 34.896: [GC (Allocation Failure) [PSYoungGen: 18016K->128K(18944K)] 44503K->26615K(59904K), 0.0039021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:11.279+0800: 35.204: [GC (Allocation Failure) [PSYoungGen: 18048K->32K(18944K)] 44535K->26535K(59904K), 0.0012399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:11.599+0800: 35.524: [GC (Allocation Failure) [PSYoungGen: 17951K->32K(18944K)] 44455K->26535K(59904K), 0.0014406 secs] [Times: user=0.16 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:11.917+0800: 35.842: [GC (Allocation Failure) [PSYoungGen: 17952K->96K(18944K)] 44455K->26599K(59904K), 0.0030980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:12.239+0800: 36.164: [GC (Allocation Failure) [PSYoungGen: 18016K->64K(18944K)] 44519K->26607K(59904K), 0.0013879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:12.547+0800: 36.472: [GC (Allocation Failure) [PSYoungGen: 17984K->64K(18944K)] 44527K->26607K(59904K), 0.0012704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:12.864+0800: 36.789: [GC (Allocation Failure) [PSYoungGen: 17984K->0K(19968K)] 44527K->26559K(60928K), 0.0043119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:13.216+0800: 37.141: [GC (Allocation Failure) [PSYoungGen: 19456K->128K(19968K)] 46015K->26687K(60928K), 0.0018770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:13.549+0800: 37.474: [GC (Allocation Failure) [PSYoungGen: 19584K->64K(19968K)] 46143K->26639K(60928K), 0.0010985 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:13.907+0800: 37.832: [GC (Allocation Failure) [PSYoungGen: 19520K->32K(19968K)] 46095K->26607K(60928K), 0.0030512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:14.252+0800: 38.177: [GC (Allocation Failure) [PSYoungGen: 19488K->128K(19968K)] 46063K->26703K(60928K), 0.0016582 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:14.610+0800: 38.535: [GC (Allocation Failure) [PSYoungGen: 19584K->0K(19968K)] 46159K->26599K(60928K), 0.0013020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:14.971+0800: 38.896: [GC (Allocation Failure) [PSYoungGen: 19456K->96K(19968K)] 46055K->26695K(60928K), 0.0013568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:15.316+0800: 39.241: [GC (Allocation Failure) [PSYoungGen: 19552K->32K(19968K)] 46151K->26647K(60928K), 0.0013171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:15.664+0800: 39.590: [GC (Allocation Failure) [PSYoungGen: 19488K->0K(19968K)] 46103K->26615K(60928K), 0.0016640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:16.027+0800: 39.953: [GC (Allocation Failure) [PSYoungGen: 19456K->64K(19968K)] 46071K->26679K(60928K), 0.0014121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:16.372+0800: 40.297: [GC (Allocation Failure) [PSYoungGen: 19520K->32K(19968K)] 46135K->26663K(60928K), 0.0012921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:16.746+0800: 40.671: [GC (Allocation Failure) [PSYoungGen: 19488K->64K(19968K)] 46119K->26695K(60928K), 0.0011567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:17.134+0800: 41.059: [GC (Allocation Failure) [PSYoungGen: 19520K->96K(19968K)] 46151K->26727K(60928K), 0.0015997 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:17.556+0800: 41.481: [GC (Allocation Failure) [PSYoungGen: 19552K->32K(19968K)] 46183K->26679K(60928K), 0.0011850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:17.942+0800: 41.867: [GC (Allocation Failure) [PSYoungGen: 19488K->160K(19968K)] 46135K->26807K(60928K), 0.0019611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:18.331+0800: 42.256: [GC (Allocation Failure) [PSYoungGen: 19616K->0K(19968K)] 46263K->26671K(60928K), 0.0013988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:18.693+0800: 42.618: [GC (Allocation Failure) [PSYoungGen: 19456K->32K(19968K)] 46127K->26703K(60928K), 0.0015502 secs] [Times: user=0.16 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:19.065+0800: 42.990: [GC (Allocation Failure) [PSYoungGen: 19488K->96K(19968K)] 46159K->26767K(60928K), 0.0013560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:19.426+0800: 43.351: [GC (Allocation Failure) [PSYoungGen: 19552K->0K(19968K)] 46223K->26687K(60928K), 0.0017226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:19.799+0800: 43.724: [GC (Allocation Failure) [PSYoungGen: 19456K->32K(19968K)] 46143K->26719K(60928K), 0.0011374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:20.158+0800: 44.083: [GC (Allocation Failure) [PSYoungGen: 19488K->128K(19968K)] 46175K->26815K(60928K), 0.0012517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:20.523+0800: 44.448: [GC (Allocation Failure) [PSYoungGen: 19584K->128K(19968K)] 46271K->26815K(60928K), 0.0013899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:20.918+0800: 44.843: [GC (Allocation Failure) [PSYoungGen: 19584K->128K(19968K)] 46271K->26815K(60928K), 0.0021867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:21.300+0800: 45.226: [GC (Allocation Failure) [PSYoungGen: 19584K->32K(19968K)] 46271K->26751K(60928K), 0.0012739 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:21.680+0800: 45.605: [GC (Allocation Failure) [PSYoungGen: 19488K->32K(19968K)] 46207K->26751K(60928K), 0.0012893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:22.068+0800: 45.993: [GC (Allocation Failure) [PSYoungGen: 19488K->160K(19968K)] 46207K->26879K(60928K), 0.0014397 secs] [Times: user=0.14 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:22.470+0800: 46.396: [GC (Allocation Failure) [PSYoungGen: 19616K->32K(19968K)] 46335K->26767K(60928K), 0.0017610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:22.877+0800: 46.801: [GC (Allocation Failure) [PSYoungGen: 19488K->32K(19968K)] 46223K->26767K(60928K), 0.0011665 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:23.244+0800: 47.169: [GC (Allocation Failure) [PSYoungGen: 19488K->96K(19968K)] 46223K->26831K(60928K), 0.0017546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:23.616+0800: 47.541: [GC (Allocation Failure) [PSYoungGen: 19552K->32K(19968K)] 46287K->26791K(60928K), 0.0014622 secs] [Times: user=0.08 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:24.001+0800: 47.926: [GC (Allocation Failure) [PSYoungGen: 19488K->96K(19968K)] 46247K->26855K(60928K), 0.0013017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:24.364+0800: 48.289: [GC (Allocation Failure) [PSYoungGen: 19552K->0K(19968K)] 46311K->26791K(60928K), 0.0014238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:24.753+0800: 48.678: [GC (Allocation Failure) [PSYoungGen: 19455K->32K(19968K)] 46247K->26823K(60928K), 0.0012429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:25.121+0800: 49.046: [GC (Allocation Failure) [PSYoungGen: 19488K->160K(19968K)] 46279K->26951K(60928K), 0.0011756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:25.500+0800: 49.425: [GC (Allocation Failure) [PSYoungGen: 19616K->0K(19968K)] 46407K->26807K(60928K), 0.0014808 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:25.893+0800: 49.818: [GC (Allocation Failure) [PSYoungGen: 19456K->32K(19968K)] 46263K->26839K(60928K), 0.0010581 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:26.269+0800: 50.194: [GC (Allocation Failure) [PSYoungGen: 19488K->96K(19968K)] 46295K->26903K(60928K), 0.0012682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:26.630+0800: 50.555: [GC (Allocation Failure) [PSYoungGen: 19552K->32K(19968K)] 46359K->26871K(60928K), 0.0013228 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:27.009+0800: 50.934: [GC (Allocation Failure) [PSYoungGen: 19488K->128K(19968K)] 46327K->26967K(60928K), 0.0015980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:27.406+0800: 51.331: [GC (Allocation Failure) [PSYoungGen: 19584K->32K(19968K)] 46423K->26895K(60928K), 0.0012260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:27.788+0800: 51.713: [GC (Allocation Failure) [PSYoungGen: 19488K->64K(19968K)] 46351K->26927K(60928K), 0.0014136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:28.168+0800: 52.093: [GC (Allocation Failure) [PSYoungGen: 19520K->160K(19968K)] 46383K->27023K(60928K), 0.0013640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:28.538+0800: 52.464: [GC (Allocation Failure) [PSYoungGen: 19616K->0K(19968K)] 46479K->26887K(60928K), 0.0012119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:28.955+0800: 52.880: [GC (Allocation Failure) [PSYoungGen: 19456K->128K(19968K)] 46343K->27015K(60928K), 0.0014744 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:29.326+0800: 53.252: [GC (Allocation Failure) [PSYoungGen: 19584K->0K(19968K)] 46471K->26903K(60928K), 0.0014405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:29.702+0800: 53.627: [GC (Allocation Failure) [PSYoungGen: 19455K->32K(19968K)] 46359K->26935K(60928K), 0.0028252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:30.137+0800: 54.062: [GC (Allocation Failure) [PSYoungGen: 19488K->128K(19968K)] 46391K->27031K(60928K), 0.0016366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:30.522+0800: 54.446: [GC (Allocation Failure) [PSYoungGen: 19584K->160K(19968K)] 46487K->27063K(60928K), 0.0011498 secs] [Times: user=0.16 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:30.907+0800: 54.832: [GC (Allocation Failure) [PSYoungGen: 19616K->32K(19968K)] 46519K->26959K(60928K), 0.0013903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:31.286+0800: 55.211: [GC (Allocation Failure) [PSYoungGen: 19488K->160K(19968K)] 46415K->27087K(60928K), 0.0010737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:31.685+0800: 55.610: [GC (Allocation Failure) [PSYoungGen: 19616K->64K(19968K)] 46543K->27023K(60928K), 0.0011972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:32.087+0800: 56.012: [GC (Allocation Failure) [PSYoungGen: 19520K->96K(19968K)] 46479K->27055K(60928K), 0.0011680 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
