Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33359028k(20242496k free), swap 38339764k(24411648k free)
CommandLine flags: -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=heap/dumpHeap1.hprof -XX:InitialHeapSize=10485760 -XX:MaxHeapSize=10485760 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseGCOverheadLimit -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2021-04-26T22:32:59.427+0800: 0.170: [GC (Allocation Failure) [PSYoungGen: 2048K->488K(2560K)] 2048K->752K(9728K), 0.0007287 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-04-26T22:33:01.493+0800: 2.235: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0212633 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.515+0800: 2.257: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0181115 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.533+0800: 2.275: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0173188 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.551+0800: 2.293: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0197370 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.571+0800: 2.313: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0208988 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.592+0800: 2.334: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0174021 secs] [Times: user=0.13 sys=0.02, real=0.02 secs] 
2021-04-26T22:33:01.610+0800: 2.352: [Full GC (Ergonomics) [PSYoungGen: 1024K->1021K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8143K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0171732 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.627+0800: 2.369: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0219344 secs] [Times: user=0.22 sys=0.01, real=0.02 secs] 
2021-04-26T22:33:01.649+0800: 2.391: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0234058 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.673+0800: 2.415: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0204765 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.693+0800: 2.435: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0215442 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.714+0800: 2.457: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0186889 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.733+0800: 2.476: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8144K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0190897 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.753+0800: 2.495: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8145K(9216K), [Metaspace: 4341K->4341K(1056768K)], 0.0245886 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.778+0800: 2.520: [Full GC (Ergonomics) [PSYoungGen: 1024K->1022K(2048K)] [ParOldGen: 7126K->7122K(7168K)] 8150K->8145K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0163757 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.794+0800: 2.537: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8145K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0197883 secs] [Times: user=0.14 sys=0.02, real=0.02 secs] 
2021-04-26T22:33:01.814+0800: 2.557: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8145K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0175430 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.832+0800: 2.574: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8145K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0227094 secs] [Times: user=0.27 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.855+0800: 2.597: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8145K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0171362 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.872+0800: 2.615: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0188050 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.891+0800: 2.634: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4344K->4344K(1056768K)], 0.0291634 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2021-04-26T22:33:01.921+0800: 2.663: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7126K->7123K(7168K)] 8150K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0179941 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2021-04-26T22:33:01.939+0800: 2.681: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7123K->7122K(7168K)] 8147K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0177549 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.957+0800: 2.699: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0241871 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:01.981+0800: 2.724: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0176470 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.000+0800: 2.742: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0164821 secs] [Times: user=0.09 sys=0.02, real=0.02 secs] 
2021-04-26T22:33:02.016+0800: 2.758: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0169500 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.033+0800: 2.775: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7122K->7122K(7168K)] 8146K->8146K(9216K), [Metaspace: 4346K->4346K(1056768K)], 0.0243224 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2021-04-26T22:33:02.058+0800: 2.800: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7127K->7123K(7168K)] 8151K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0166717 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.075+0800: 2.817: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7123K->7123K(7168K)] 8147K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0177063 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.092+0800: 2.835: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7123K->7123K(7168K)] 8147K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0201910 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.113+0800: 2.855: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7126K->7123K(7168K)] 8150K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0166547 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.129+0800: 2.872: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7123K->7123K(7168K)] 8147K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0163756 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.146+0800: 2.888: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7123K->7123K(7168K)] 8147K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0168645 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.163+0800: 2.905: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7123K->7123K(7168K)] 8147K->8147K(9216K), [Metaspace: 4349K->4349K(1056768K)], 0.0219698 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.186+0800: 2.928: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7128K->7124K(7168K)] 8152K->8148K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0160751 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.202+0800: 2.944: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7124K->7124K(7168K)] 8148K->8148K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0165822 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.218+0800: 2.961: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7127K->7124K(7168K)] 8151K->8148K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0154015 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.234+0800: 2.976: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7124K->7124K(7168K)] 8148K->8148K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0222407 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.256+0800: 2.999: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7127K->7125K(7168K)] 8151K->8149K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0161343 secs] [Times: user=0.28 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.272+0800: 3.015: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7125K->7125K(7168K)] 8149K->8148K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0221304 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.294+0800: 3.037: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7125K->7125K(7168K)] 8148K->8148K(9216K), [Metaspace: 4352K->4352K(1056768K)], 0.0179664 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.313+0800: 3.055: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7128K->7125K(7168K)] 8152K->8149K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0181941 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.331+0800: 3.074: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7125K->7125K(7168K)] 8149K->8149K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0176548 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.349+0800: 3.092: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7128K->7125K(7168K)] 8152K->8149K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0194575 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.370+0800: 3.111: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7128K->7126K(7168K)] 8152K->8150K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0184881 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.388+0800: 3.130: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7129K->7126K(7168K)] 8153K->8150K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0190700 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.408+0800: 3.149: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7129K->7127K(7168K)] 8153K->8150K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0178322 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.426+0800: 3.168: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7129K->7127K(7168K)] 8153K->8151K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0163728 secs] [Times: user=0.14 sys=0.02, real=0.02 secs] 
2021-04-26T22:33:02.442+0800: 3.184: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7130K->7128K(7168K)] 8154K->8152K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0153616 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.458+0800: 3.200: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7131K->7128K(7168K)] 8155K->8152K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0208895 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.478+0800: 3.221: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7131K->7128K(7168K)] 8155K->8152K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0164501 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.495+0800: 3.237: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7132K->7129K(7168K)] 8156K->8153K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0179820 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.513+0800: 3.256: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7132K->7129K(7168K)] 8156K->8153K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0172773 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.530+0800: 3.273: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7132K->7130K(7168K)] 8156K->8154K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0141571 secs] [Times: user=0.14 sys=0.02, real=0.02 secs] 
2021-04-26T22:33:02.545+0800: 3.287: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7133K->7130K(7168K)] 8157K->8154K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0151041 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
2021-04-26T22:33:02.560+0800: 3.303: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7133K->7131K(7168K)] 8157K->8155K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0183283 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.579+0800: 3.321: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7134K->7131K(7168K)] 8158K->8155K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0164801 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.595+0800: 3.338: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7134K->7132K(7168K)] 8158K->8156K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0164769 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.612+0800: 3.354: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7134K->7132K(7168K)] 8158K->8156K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0192939 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.632+0800: 3.374: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7135K->7132K(7168K)] 8159K->8156K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0362546 secs] [Times: user=0.02 sys=0.00, real=0.04 secs] 
2021-04-26T22:33:02.668+0800: 3.410: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7136K->7133K(7168K)] 8160K->8157K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0172478 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.685+0800: 3.428: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7136K->7133K(7168K)] 8160K->8157K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0176698 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.703+0800: 3.446: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7136K->7134K(7168K)] 8160K->8158K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0186827 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.722+0800: 3.465: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7137K->7134K(7168K)] 8161K->8158K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0189655 secs] [Times: user=0.30 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.741+0800: 3.484: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7137K->7135K(7168K)] 8161K->8159K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0156957 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.757+0800: 3.500: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7138K->7135K(7168K)] 8162K->8159K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0203533 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.778+0800: 3.520: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7138K->7136K(7168K)] 8162K->8160K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0163069 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.794+0800: 3.537: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7138K->7136K(7168K)] 8162K->8160K(9216K), [Metaspace: 4354K->4354K(1056768K)], 0.0144154 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.809+0800: 3.551: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7139K->7136K(7168K)] 8163K->8160K(9216K), [Metaspace: 4355K->4355K(1056768K)], 0.0137757 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2021-04-26T22:33:02.823+0800: 3.565: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7139K->7136K(7168K)] 8163K->8160K(9216K), [Metaspace: 4355K->4355K(1056768K)], 0.0149706 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.838+0800: 3.581: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7140K->7137K(7168K)] 8164K->8161K(9216K), [Metaspace: 4357K->4357K(1056768K)], 0.0222050 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.861+0800: 3.603: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7140K->7137K(7168K)] 8164K->8161K(9216K), [Metaspace: 4358K->4358K(1056768K)], 0.0153982 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
2021-04-26T22:33:02.876+0800: 3.619: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7140K->7138K(7168K)] 8164K->8162K(9216K), [Metaspace: 4358K->4358K(1056768K)], 0.0172769 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.893+0800: 3.636: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7141K->7139K(7168K)] 8165K->8163K(9216K), [Metaspace: 4358K->4358K(1056768K)], 0.0201192 secs] [Times: user=0.26 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.914+0800: 3.656: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7143K->7140K(7168K)] 8167K->8164K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0139937 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-26T22:33:02.928+0800: 3.671: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7143K->7140K(7168K)] 8167K->8164K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0142098 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.943+0800: 3.685: [Full GC (Ergonomics) [PSYoungGen: 1024K->1024K(2048K)] [ParOldGen: 7143K->7140K(7168K)] 8167K->8164K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0174851 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.960+0800: 3.703: [Full GC (Ergonomics) [PSYoungGen: 1024K->1023K(2048K)] [ParOldGen: 7144K->7142K(7168K)] 8168K->8166K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0220815 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.983+0800: 3.725: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7145K->7141K(7168K)] 8169K->8165K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0166509 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:02.999+0800: 3.742: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7144K->7140K(7168K)] 8168K->8164K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0196865 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:03.019+0800: 3.762: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7143K->7140K(7168K)] 8167K->8164K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0218810 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:03.041+0800: 3.784: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7144K->7141K(7168K)] 8168K->8165K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0183056 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:03.060+0800: 3.802: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7144K->7141K(7168K)] 8168K->8165K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0168785 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:03.077+0800: 3.819: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7144K->7142K(7168K)] 8168K->8166K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0182147 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:03.095+0800: 3.838: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7145K->7143K(7168K)] 8169K->8166K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0194850 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-04-26T22:33:03.114+0800: 3.857: [Full GC (Ergonomics) [PSYoungGen: 1023K->1023K(2048K)] [ParOldGen: 7145K->7143K(7168K)] 8169K->8167K(9216K), [Metaspace: 4360K->4360K(1056768K)], 0.0177662 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
